,zip_code,latitude,longitude
843,61728,40.566345,-88.61411600000002
844,61729,40.617077,-89.183981
845,61730,40.54215,-88.71681600000002
846,61731,40.608711,-88.48022900000002
847,61732,40.43644000000001,-88.882841
848,61733,40.561464,-89.406261
849,61734,40.424081,-89.600252
850,61735,40.208276,-88.808015
851,61736,40.398907,-88.868647
852,61737,40.44998,-88.717168
853,61738,40.684846,-89.106751
854,61739,40.76723,-88.627756
855,61740,40.882185,-88.84439300000003
856,61741,40.754176,-88.393085
857,61742,40.661248,-89.289652
858,61743,40.879417,-88.608644
859,61744,40.744776,-88.881354
860,61745,40.458782,-88.985385
861,61747,40.535696,-89.445054
862,61748,40.62502,-88.989005
863,61749,40.111484,-89.06222199999998
864,61750,40.098291,-88.841501
865,61751,40.21927,-89.285172
866,61752,40.459553,-88.849599
867,61753,40.483327,-88.87430400000002
868,61754,40.31522,-89.194639
869,61755,40.530344,-89.369718
870,61756,40.037523,-88.961338
871,61758,40.519236,-88.864303
872,61759,40.447572,-89.334398
873,61760,40.838957,-89.066126
874,61761,40.530375,-88.7989
875,61764,40.87479,-88.630826
876,61769,40.883768,-88.394974
877,61770,40.454332,-88.865256
878,61771,40.742182,-89.134822
879,61772,40.519236,-88.864303
880,61773,40.57361,-88.384737
881,61774,40.435192,-89.220679
882,61775,40.652662,-88.39463
883,61776,40.562341,-88.897711
884,61777,40.223337,-88.943985
885,61778,40.241747,-89.092664
886,61790,40.51032,-88.99803
887,61791,40.519236,-88.864303
888,61799,40.488468,-88.939637
889,61801,40.133657,-88.182071
890,61802,40.074573,-88.169093
891,61803,40.10593,-88.22466899999998
892,61810,39.923693,-87.89971899999998
893,61811,40.285456,-87.632675
894,61812,40.258038,-87.87422099999998
895,61813,39.908567,-88.599987
896,61814,40.24097,-87.576801
897,61815,40.10838,-88.378167
898,61816,39.923208,-87.992677
899,61817,40.015467,-87.804585
900,61818,39.88603,-88.68207
901,61820,40.101777,-88.19716600000002
902,61821,40.117337,-88.312996
903,61822,40.131682,-88.28541
904,61824,40.139946,-88.196102
905,61825,40.139946,-88.196102
906,61826,40.113139,-88.361251
907,61830,40.028868,-88.69568000000002
908,61831,40.227338,-87.80396999999998
909,61832,40.10398,-87.75779200000002
910,61833,40.064586,-87.637493
911,61834,40.160162,-87.67293000000002
912,61839,40.124321,-88.623262
913,61840,40.307054,-88.301259
914,61841,40.135318,-87.808538
915,61842,40.18631,-88.69107
916,61843,40.137239,-88.208104
917,61844,40.139763,-87.86895
918,61845,40.347405,-88.384648
919,61846,39.979714,-87.734359
920,61847,40.278553,-88.01101700000002
921,61848,40.304034,-87.700689
922,61849,40.110684,-88.15401800000002
923,61850,39.939685,-87.730068
924,61851,39.959789,-88.25522
925,61852,39.91593,-88.034929
926,61853,40.111848,-88.20430999999998
927,61854,40.193243,-88.545144
928,61855,39.923765,-88.659875
929,61856,40.050289,-88.597923
930,61857,40.116478,-87.844689
931,61858,40.133222,-87.756376
932,61859,40.069274,-88.10535899999998
933,61862,40.305199,-87.966332
934,61863,40.090766,-88.1675
935,61864,40.011073,-88.151394
936,61865,40.211734,-87.785617
937,61866,40.249954,-88.113686
938,61870,39.910953000000006,-87.615286
939,61871,40.192376,-87.974197
940,61872,39.945436,-88.35960899999998
941,61873,40.144962,-88.072851
942,61874,40.068677,-88.253105
943,61875,40.09280800000001,-88.40634399999998
944,61876,39.935302,-87.83913000000003
945,61877,39.98922,-88.07634300000002
946,61878,40.241697,-88.155556
947,61880,40.03821,-88.174757
948,61882,40.134768,-88.745542
949,61883,40.103625,-87.74481899999998
950,61884,40.091056,-88.503949
951,61910,39.725828,-88.30518199999999
952,61911,39.728925,-88.249344
953,61912,39.531041,-88.040616
954,61913,39.766094,-88.273085
955,61914,39.63800000000001,-88.75367
956,61917,39.713401,-87.818005
957,61919,39.752952,-88.149912
958,61920,39.499622,-88.160348
959,61924,39.77859,-87.687638
960,61925,39.679871,-88.774951
961,61928,39.585282,-88.639372
962,61929,39.843006,-88.585389
963,61930,39.695357,-88.127173
964,61931,39.586199,-88.34731500000002
965,61932,39.718148,-87.87347199999998
966,61933,39.637094,-87.89621899999999
967,61936,39.798287,-88.72715699999998
968,61937,39.701633,-88.60672199999998
969,61938,39.505679,-88.247012
970,61940,39.80461,-87.78003199999998
971,61941,39.80002800000001,-88.183049
972,61942,39.80077100000001,-88.029696
973,61943,39.62812,-88.217663
974,61944,39.638496,-87.740488
975,61949,39.660054,-87.86330600000002
976,61951,39.588093,-88.633539
977,61953,39.787385,-88.274137
978,61955,39.679882,-87.75021600000002
979,61956,39.766275,-88.091437
980,61957,39.42550900000001,-88.714896
981,62001,38.882109,-89.739366
982,62002,38.929065,-89.968862
983,62006,39.004588,-90.653455
984,62009,39.12070900000001,-89.940021
985,62010,38.923994,-90.054615
986,62011,39.112821,-89.212452
987,62012,39.07267,-90.254596
988,62013,38.925543,-90.596798
989,62014,39.049428000000006,-89.980834
990,62015,39.210135,-89.532057
991,62016,39.380638,-90.399251
992,62017,39.070254,-89.380042
993,62018,38.909971,-90.064279
994,62019,39.004543,-89.464108
995,62021,38.964212,-89.97814
996,62022,38.992751,-90.316504
997,62023,39.111806,-89.785514
998,62024,38.831578,-89.99119
999,62025,38.841819,-89.877841
1000,62026,38.733748,-89.94305
1001,62027,39.286993,-90.553924
1002,62028,38.959647,-90.338648
1003,62030,39.092772,-90.374651
1004,62031,39.107914,-90.501701
1005,62032,39.11551,-89.362709
1006,62033,39.25627,-89.888832
1007,62034,38.810731,-90.02386700000002
1008,62035,38.88410800000001,-90.110532
1009,62036,38.966585,-90.660769
1010,62037,38.98414,-90.43136
1011,62040,38.802398,-90.1289
1012,62044,39.355962,-90.244338
1013,62045,39.13427,-90.69376
1014,62046,38.880823,-89.86011500000002
1015,62047,39.149443,-90.622789
1016,62048,38.827848,-90.092606
1017,62049,39.139201,-89.471754
1018,62050,39.319696,-90.385171
1019,62051,39.199223,-89.371698
1020,62052,39.101894,-90.304917
1021,62053,39.311587,-90.636915
1022,62054,39.191892,-90.352339
1023,62056,39.169422,-89.55240500000002
1024,62058,38.968616,-89.79428399999998
1025,62059,38.43998300000001,-89.983521
1026,62060,38.683349,-90.149108
1027,62061,38.779256,-89.778648
1028,62062,38.713829,-89.965751
1029,62063,39.092772,-90.374651
1030,62065,39.13427,-90.69376
1031,62067,38.928421,-89.984339
1032,62069,39.265646,-89.922605
1033,62070,39.13427,-90.69376
1034,62071,38.6516,-90.163909
1035,62074,38.892137,-89.71464499999998
1036,62075,39.241367,-89.322889
1037,62076,39.261791,-89.421584
1038,62077,39.03168400000001,-89.52368
1039,62078,39.319696,-90.385171
1040,62079,39.112843,-90.11977
1041,62080,39.144177,-89.110549
1042,62081,39.319696,-90.385171
1043,62082,39.483354,-90.373258
1044,62083,39.37433,-89.198256
1045,62084,38.846947,-90.080752
1046,62085,39.082793,-89.804349
1047,62086,38.961617,-89.554727
1048,62087,38.822547,-90.058255
1049,62088,39.038526,-89.78473199999998
1050,62089,39.121757,-89.49417199999998
1051,62090,38.67025,-90.168859
1052,62091,39.061381,-89.61133000000002
1053,62092,39.43886,-90.402937
1054,62093,39.069484,-89.856534
1055,62094,39.162463,-89.40593
1056,62095,38.861597,-90.085657
1057,62097,38.921075,-89.92241800000002
1058,62098,39.376153,-90.293302
1059,62201,38.612317,-90.115857
1060,62202,38.6163,-90.159059
1061,62203,38.595757,-90.077007
1062,62204,38.6308,-90.095007
1063,62205,38.6123,-90.124308
1064,62206,38.551401,-90.15441
1065,62207,38.58705,-90.127808
1066,62208,38.59666,-90.006304
1067,62214,38.381545,-89.579449
1068,62215,38.514316,-89.627154
1069,62216,38.608924,-89.603386
1070,62217,38.155348,-89.752849
1071,62218,38.542321,-89.462267
1072,62219,38.601825,-89.427944
1073,62220,38.46435,-89.973877
1074,62221,38.523569,-89.911601
1075,62222,38.43998300000001,-89.983521
1076,62223,38.55025,-90.076357
1077,62224,38.43998300000001,-89.983521
1078,62225,38.543201,-89.85902
1079,62226,38.509999,-89.998685
1080,62230,38.640028,-89.52960999999998
1081,62231,38.620776,-89.40215500000002
1082,62232,38.630199,-90.012477
1083,62233,38.048847,-89.815308
1084,62234,38.733747,-89.908644
1085,62236,38.409442,-90.16382
1086,62237,38.175298,-89.647936
1087,62238,38.046458,-89.478358
1088,62239,38.519424,-90.181561
1089,62240,38.524005,-90.200514
1090,62241,38.041586,-89.893045
1091,62242,38.10828,-89.94368399999998
1092,62243,38.428067,-89.895886
1093,62244,38.187143,-90.194704
1094,62245,38.560662,-89.559413
1095,62246,38.884421,-89.42303199999998
1096,62247,38.977111,-88.975507
1097,62248,38.299507,-89.961825
1098,62249,38.758429,-89.741694
1099,62250,38.540877,-89.436298
1100,62252,38.601768,-89.291549
1101,62253,38.588112,-89.472555
1102,62254,38.605448,-89.82823
1103,62255,38.30606,-89.782156
1104,62256,38.30426,-90.135645
1105,62257,38.311672,-89.77885500000002
1106,62258,38.421239,-89.769993
1107,62259,38.013132,-89.899569
1108,62260,38.471651,-90.092336
1109,62261,38.01529,-90.00376999999997
1110,62262,38.93611,-89.313739
1111,62263,38.331439,-89.3674
1112,62264,38.30799,-89.921695
1113,62265,38.513254,-89.58734799999998
1114,62266,38.485708,-89.681587
1115,62268,38.274439,-89.553239
1116,62269,38.571835,-89.89568
1117,62271,38.43395200000001,-89.511013
1118,62272,37.997145,-89.626074
1119,62273,38.884459,-89.444898
1120,62274,38.083297,-89.386589
1121,62275,38.822283,-89.525591
1122,62277,38.114151,-90.034123
1123,62278,38.119605,-89.818578
1124,62279,38.152057,-90.134596
1125,62280,37.861143,-89.698387
1126,62281,38.705928,-89.792463
1127,62282,38.363228,-89.713921
1128,62283,38.652071,-89.214562
1129,62284,38.89037800000001,-89.31424200000002
1130,62285,38.475288,-89.898651
1131,62286,38.108083,-89.726486
1132,62288,38.004698,-89.676103
1133,62289,38.596698,-89.751194
1134,62292,38.212224,-89.689539
1135,62293,38.62002800000001,-89.569004
1136,62294,38.721612,-89.89581700000002
1137,62295,38.280514,-90.312208
1138,62297,38.036046,-89.83918
1139,62298,38.327408,-90.155869
1140,62301,39.952413,-91.200676
1141,62305,39.96008,-91.302633
1142,62306,39.97863,-91.21256
1143,62310,40.416145,-91.205805
1144,62311,40.330707,-91.045874
1145,62312,39.611334,-90.894104
1146,62313,40.31943,-91.240855
1147,62314,39.729666,-90.90981
1148,62316,40.376123,-91.17718
1149,62318,40.488126,-91.135819
1150,62319,40.13160300000001,-90.556586
1151,62320,40.018202,-91.060449
1152,62321,40.432148,-91.135365
1153,62323,39.782477,-90.749883
1154,62324,39.982894,-90.949268
1155,62325,40.012663,-91.152206
1156,62326,40.400892,-90.734536
1157,62329,40.571353,-91.168221
1158,62330,40.435191,-91.077508
1159,62334,40.41707,-91.221434
1160,62336,40.468178,-91.170959
1161,62338,39.960187,-91.282143
1162,62339,40.110022,-91.027961
1163,62340,39.741573,-90.749386
1164,62341,40.475714,-91.271002
1165,62343,39.620372,-90.967919
1166,62344,40.13160300000001,-90.556586
1167,62345,39.620372,-90.967919
1168,62346,40.148051,-91.004209
1169,62347,39.887579,-91.106747
1170,62348,40.165558,-91.387504
1171,62349,40.154457,-91.210203
1172,62351,40.074962,-91.283098
1173,62352,39.563497,-90.650336
1174,62353,39.978147,-90.756924
1175,62354,40.432598,-91.208266
1176,62355,39.442983,-90.787696
1177,62356,39.620372,-90.967919
1178,62357,39.705209,-90.845884
1179,62358,40.49093,-91.247972
1180,62359,39.97863,-91.21256
1181,62360,39.829819,-91.286815
1182,62361,39.460514,-90.627114
1183,62362,39.78247,-90.747978
1184,62363,39.615433,-90.798482
1185,62365,39.935995,-91.232952
1186,62366,39.447008,-90.87168
1187,62367,40.323553,-90.967177
1188,62370,39.620372,-90.967919
1189,62373,40.286511,-91.372569
1190,62374,40.388444,-90.764268
1191,62375,40.007601,-90.874657
1192,62376,40.073445,-91.206586
1193,62378,39.944465,-90.737957
1194,62379,40.297801,-91.198818
1195,62380,40.241584,-91.240017
1196,62401,39.116649,-88.545705
1197,62410,38.527638,-87.706344
1198,62411,39.053436,-88.71975400000002
1199,62413,39.134986,-87.83841899999999
1200,62414,39.194098,-88.760126
1201,62415,38.710336,-87.703639
1202,62417,38.654076,-87.706902
1203,62418,38.994303,-88.955042
1204,62419,38.65,-88.047886
1205,62420,39.293482,-87.95445600000002
1206,62421,38.743413,-87.96684300000003
1207,62422,39.25001500000001,-88.862961
1208,62423,39.411823,-87.573146
1209,62424,39.049843,-88.576045
1210,62425,38.819798,-88.090524
1211,62426,38.988768,-88.524406
1212,62427,38.895585,-87.67267199999998
1213,62428,39.274017,-88.12459799999998
1214,62431,39.219603,-88.98189599999998
1215,62432,39.127107,-88.117007
1216,62433,39.085312,-87.707636
1217,62434,38.757302,-88.47359399999998
1218,62435,39.374287,-88.244487
1219,62436,39.207405,-88.273197
1220,62438,39.434607,-88.805278
1221,62439,38.685176,-87.634235
1222,62440,39.418401,-88.27000600000002
1223,62441,39.331139,-87.747363
1224,62442,39.325782,-87.850086
1225,62443,38.95267,-88.635111
1226,62444,39.434607,-88.805278
1227,62445,39.163869,-88.37756
1228,62446,38.381926,-88.405596
1229,62447,39.290276,-88.241333
1230,62448,38.980049,-88.184675
1231,62449,39.029652,-87.782569
1232,62450,38.709154,-88.085204
1233,62451,39.000528,-87.604191
1234,62452,38.587985,-88.011149
1235,62454,39.004559,-87.751776
1236,62458,39.025319,-88.852372
1237,62459,38.927986,-88.029084
1238,62460,38.592132,-87.648661
1239,62461,39.112465,-88.670484
1240,62462,39.251684,-88.510776
1241,62463,39.273518,-88.80134
1242,62464,38.98981,-87.83962700000002
1243,62465,39.349589,-88.616381
1244,62466,38.717105,-87.863812
1245,62467,39.132706,-88.450793
1246,62468,39.282208,-88.272657
1247,62469,39.393753,-88.34881899999998
1248,62471,38.982404,-89.05162800000002
1249,62473,38.990551,-88.558435
1250,62474,39.407315,-87.949053
1251,62475,39.003369,-88.06753499999998
1252,62476,38.519678000000006,-88.009457
1253,62477,39.236906,-87.674977
1254,62478,39.158846,-87.723392
1255,62479,39.02897700000001,-88.299931
1256,62480,38.992322,-88.03105699999998
1257,62481,39.121515,-88.157258
1258,62501,39.965322,-88.84869499999998
1259,62510,39.527214,-89.249643
1260,62511,39.339104,-89.735704
1261,62512,40.150457,-89.228483
1262,62513,39.76891,-89.044099
1263,62514,39.764726,-89.039766
1264,62515,39.849893,-89.38794399999998
1265,62517,39.588232,-89.417117
1266,62518,40.05335,-89.19891
1267,62519,39.937364,-89.40234
1268,62520,39.826185,-89.43989
1269,62521,39.839477,-88.946486
1270,62522,39.865621,-89.01869599999998
1271,62523,39.911662,-88.89010400000002
1272,62524,39.853981,-88.981511
1273,62525,39.853981,-88.981511
1274,62526,39.85828400000001,-88.938244
1275,62527,39.853981,-88.981511
1276,62530,39.56916500000001,-89.662571
1277,62531,39.612132,-89.311109
1278,62532,39.78002100000001,-88.980838
1279,62533,39.440138,-89.617023
1280,62534,39.519283,-88.746756
1281,62535,39.88440900000001,-89.001417
1282,62536,39.641606,-89.650041
1283,62537,39.856678,-89.085041
1284,62538,39.36720800000001,-89.522401
1285,62539,39.860619,-89.378449
1286,62540,39.50000900000001,-89.416708
1287,62541,39.970619,-89.350528
1288,62543,40.075633,-89.315464
1289,62544,39.700267,-89.022026
1290,62545,39.777807,-89.406447
1291,62546,39.469098,-89.396732
1292,62547,39.702903000000006,-89.28236700000002
1293,62548,39.98973400000001,-89.294027
1294,62549,39.825599,-88.90765400000002
1295,62550,39.575086,-88.889483
1296,62551,39.91497,-88.99745899999998
1297,62552,39.883505,-88.8048
1298,62553,39.434607,-88.805278
1299,62554,39.927262,-88.850218
1300,62555,39.458365,-89.217453
1301,62556,39.429374,-89.30808
1302,62557,39.503638,-89.243695
1303,62558,39.60855,-89.567791
1304,62560,39.311814,-89.580236
1305,62561,39.750415,-89.54267800000002
1306,62563,39.718237,-89.564891
1307,62565,39.458013,-88.805788
1308,62567,39.646379,-89.218939
1309,62568,39.559092,-89.34063
1310,62570,39.588002,-89.449507
1311,62571,39.38996,-88.959746
1312,62572,39.368777,-89.654507
1313,62573,39.917841,-89.017515
1314,62601,39.751657,-90.045839
1315,62610,39.551987,-90.386156
1316,62611,39.913938,-90.370736
1317,62612,39.938647,-90.079241
1318,62613,39.950205,-89.68329399999998
1319,62615,39.588654,-89.74969200000002
1320,62617,40.153626,-90.166065
1321,62618,39.962623,-90.265277
1322,62621,39.729634,-90.531307
1323,62622,39.979614,-90.352444
1324,62624,40.13160300000001,-90.556586
1325,62625,39.916942,-89.689148
1326,62626,39.288546,-89.866054
1327,62627,40.037402,-90.116282
1328,62628,39.80547,-90.375324
1329,62629,39.793982,-89.695888
1330,62630,39.337165,-90.070475
1331,62631,39.825847,-90.37469
1332,62633,40.227887,-89.890271
1333,62634,40.109099,-89.471352
1334,62635,40.195101,-89.48371800000002
1335,62638,39.622203000000006,-90.088945
1336,62639,40.13160300000001,-90.556586
1337,62640,39.383843,-89.85006
1338,62642,40.101722,-89.746851
1339,62643,40.251211,-89.47409
1340,62644,40.308441,-89.938334
1341,62649,39.34792,-90.071437
1342,62650,39.737044,-90.301388
1343,62651,39.698311,-90.26153
1344,62655,40.214332,-89.85510500000002
1345,62656,40.162779,-89.398361
1346,62659,40.031115,-89.786723
1347,62660,39.858933,-90.200747
1348,62661,39.671039,-89.845401
1349,62662,39.749457,-89.60601700000002
1350,62663,39.540479,-90.331705
1351,62664,40.226923,-89.731758
1352,62665,39.724007,-90.426529
1353,62666,40.085044,-89.52202700000002
1354,62667,39.480647,-89.98214899999998
1355,62668,39.675739,-90.323925
1356,62670,39.768067,-89.854952
1357,62671,40.16912,-89.542183
1358,62672,39.397082,-89.89125
1359,62673,40.100737,-89.96602800000002
1360,62674,39.422719,-90.031093
1361,62675,39.972828,-89.807192
1362,62677,39.83314,-89.868578
1363,62681,40.113259,-90.543205
1364,62682,40.30110300000001,-89.687211
1365,62683,39.260862,-89.926068
1366,62684,39.912115,-89.58769699999998
1367,62685,39.195161,-89.960661
1368,62686,39.23868,-89.889363
1369,62688,39.938136,-89.943256
1370,62689,39.539389,-89.762086
1371,62690,39.480838,-89.903356
1372,62691,39.95800300000001,-90.176415
1373,62692,39.622723,-90.003569
1374,62693,39.920091,-89.570001
1375,62694,39.62663,-90.466389
1376,62695,39.618903,-90.225738
1377,62701,39.820839,-89.598978
1378,62702,39.831699,-89.646507
1379,62703,39.762206,-89.62754699999998
1380,62704,39.772463,-89.688924
1381,62705,39.749457,-89.60601700000002
1382,62706,39.79885,-89.653399
1383,62707,39.785116,-89.632205
1384,62708,39.806089,-89.58635600000002
1385,62709,39.749457,-89.60601700000002
1386,62713,39.749457,-89.60601700000002
1387,62715,39.749457,-89.60601700000002
1388,62716,39.848201,-89.536369
1389,62718,39.778044,-89.646555
1390,62719,39.749457,-89.60601700000002
1391,62720,39.749457,-89.60601700000002
1392,62721,39.749457,-89.60601700000002
1393,62722,39.749457,-89.60601700000002
1394,62723,39.749457,-89.60601700000002
1395,62726,39.749457,-89.60601700000002
1396,62736,39.749457,-89.60601700000002
1397,62739,39.749457,-89.60601700000002
1398,62746,39.749457,-89.60601700000002
1399,62756,39.749457,-89.60601700000002
1400,62757,39.749457,-89.60601700000002
1401,62761,39.852361,-89.54101700000002
1402,62762,39.749457,-89.60601700000002
1403,62763,39.749457,-89.60601700000002
1404,62764,39.749457,-89.60601700000002
1405,62765,39.749457,-89.60601700000002
1406,62766,39.749457,-89.60601700000002
1407,62767,39.749457,-89.60601700000002
1408,62769,39.749457,-89.60601700000002
1409,62776,39.749457,-89.60601700000002
1410,62777,39.749457,-89.60601700000002
1411,62781,39.749457,-89.60601700000002
1412,62786,39.749457,-89.60601700000002
1413,62791,39.749457,-89.60601700000002
1414,62794,39.749457,-89.60601700000002
1415,62796,39.749457,-89.60601700000002
1416,62801,38.63831,-88.957758
1417,62803,38.371071,-89.300072
1418,62805,37.99429600000001,-88.941665
1419,62806,38.328816,-88.06418199999997
1420,62807,38.758394,-88.929039
1421,62808,38.290049,-89.232163
1422,62809,38.431273,-88.424978
1423,62810,38.202361,-88.774226
1424,62811,38.384525,-87.908101
1425,62812,37.994423,-88.907464
1426,62814,38.384549,-88.74632199999998
1427,62815,38.413149,-88.043941
1428,62816,38.20359000000001,-88.936697
1429,62817,37.921925,-88.468436
1430,62818,38.413149,-88.043941
1431,62819,37.976448,-89.020912
1432,62820,38.220716,-88.22270400000002
1433,62821,38.089387,-88.175742
1434,62822,38.028648,-89.07209
1435,62823,38.431273,-88.424978
1436,62824,38.725325,-88.417422
1437,62825,37.994633,-89.067228
1438,62827,38.163144,-88.03546
1439,62828,38.168641,-88.629728
1440,62829,38.081592,-88.538609
1441,62830,38.357503,-88.910561
1442,62831,38.249974,-89.230396
1443,62832,38.044645,-89.253006
1444,62833,38.413149,-88.043941
1445,62834,37.97622,-88.120182
1446,62835,38.100523,-88.29926999999998
1447,62836,38.082002,-88.790486
1448,62837,38.389091,-88.36714599999998
1449,62838,38.832201,-88.77624399999998
1450,62839,38.710797,-88.493686
1451,62840,37.99429600000001,-88.941665
1452,62841,37.80308,-89.009201
1453,62842,38.441055,-88.40990500000002
1454,62843,38.357551,-88.20614499999998
1455,62844,38.147618,-88.122963
1456,62845,38.073931,-88.142657
1457,62846,38.155485,-88.819501
1458,62847,38.757302,-88.47359399999998
1459,62848,38.413658,-89.167834
1460,62849,38.595441,-88.809517
1461,62850,38.519401,-88.536564
1462,62851,38.431273,-88.424978
1463,62852,38.351408,-87.86607
1464,62853,38.59718,-88.901043
1465,62854,38.657892,-88.91335
1466,62855,38.403424,-87.81867199999998
1467,62856,37.99429600000001,-88.941665
1468,62857,38.977111,-88.975507
1469,62858,38.771768,-88.506465
1470,62859,38.08963,-88.53653
1471,62860,38.081592,-88.538609
1472,62861,38.036393,-88.075864
1473,62862,38.164114,-88.258325
1474,62863,38.441814,-87.828423
1475,62864,38.293269,-88.892273
1476,62865,37.97746,-89.08150699999999
1477,62866,38.16542000000001,-88.967551
1478,62867,37.887676,-88.14640899999998
1479,62868,38.715532,-88.225831
1480,62869,38.076688,-88.211579
1481,62870,38.636324,-88.946253
1482,62871,37.845963,-88.240226
1483,62872,38.273854,-88.805414
1484,62874,37.91819,-88.97670600000002
1485,62875,38.701337,-88.962515
1486,62876,38.260696,-89.198858
1487,62877,38.394883,-89.22451099999998
1488,62878,38.431273,-88.424978
1489,62879,38.757302,-88.47359399999998
1490,62880,38.86796500000001,-88.852749
1491,62881,38.643793,-88.974839
1492,62882,38.597,-88.968203
1493,62883,38.17616500000001,-89.09464399999997
1494,62884,38.053351,-89.056638
1495,62885,38.977111,-88.975507
1496,62886,38.362874,-88.533608
1497,62887,38.15015,-88.216053
1498,62888,38.133323,-89.217309
1499,62889,38.44683,-88.826247
1500,62890,37.936421,-88.77091300000002
1501,62891,38.022241,-89.035053
1502,62892,38.787524,-89.040989
1503,62893,38.547927,-88.929247
1504,62894,38.212153,-89.043552
1505,62895,38.350936,-88.566951
1506,62896,37.976856,-88.910164
1507,62897,38.087223,-88.901443
1508,62898,38.314373,-89.050259
1509,62899,38.710776,-88.664186
1510,62901,37.77452,-89.387286
1511,62902,37.758646,-89.41583100000003
1512,62903,37.758646,-89.41583100000003
1513,62905,37.546479,-89.357896
1514,62906,37.474268,-89.163042
1515,62907,37.832038,-89.43068000000002
1516,62908,37.335571,-88.909205
1517,62909,37.44725,-88.87679200000002
1518,62910,37.212897,-88.605104
1519,62912,37.467463,-89.000586
1520,62913,37.152775,-89.325581
1521,62914,37.028797,-89.19275400000002
1522,62915,37.784657,-89.118111
1523,62916,37.883589,-89.55793299999998
1524,62917,37.680285,-88.619902
1525,62918,37.730777,-88.931157
1526,62919,37.500757,-88.238292
1527,62920,37.526817,-89.219012
1528,62921,37.805677,-89.075999
1529,62922,37.682,-88.817787
1530,62923,37.365007,-88.974743
1531,62924,37.837009,-89.35050799999998
1532,62926,37.42204,-89.225572
1533,62927,37.939205,-89.231786
1534,62928,37.333591,-88.561428
1535,62930,37.810121,-88.452662
1536,62931,37.500757,-88.238292
1537,62932,37.894281,-89.217138
1538,62933,37.77783,-89.063381
1539,62934,37.706289,-88.330839
1540,62935,37.823001,-88.59612299999998
1541,62938,37.360193,-88.488571
1542,62939,37.534099,-88.971292
1543,62940,37.736732,-89.469534
1544,62941,37.240291,-88.99540400000002
1545,62942,37.634633,-89.47983599999998
1546,62943,37.379384,-88.758329
1547,62944,37.333591,-88.561428
1548,62946,37.720129,-88.536736
1549,62947,37.333591,-88.561428
1550,62948,37.740444,-88.992312
1551,62949,37.836584,-89.142415
1552,62950,37.764248,-89.584575
1553,62951,37.802518,-88.961656
1554,62952,37.422793,-89.266574
1555,62953,37.209231,-88.844181
1556,62954,37.69515300000001,-88.260046
1557,62955,37.500757,-88.238292
1558,62956,37.262019,-89.005155
1559,62957,37.295842,-89.46653
1560,62958,37.687072,-89.25093299999997
1561,62959,37.729571,-88.912852
1562,62960,37.228995,-88.714524
1563,62961,37.340918,-89.254203
1564,62962,37.152775,-89.325581
1565,62963,37.178242,-89.179333
1566,62964,37.198411,-89.124001
1567,62965,37.801972,-88.548695
1568,62966,37.782223,-89.396839
1569,62967,37.577998,-88.745405
1570,62969,37.167445,-89.353662
1571,62970,37.210643,-89.104341
1572,62971,37.758646,-89.41583100000003
1573,62972,37.54725,-88.770166
1574,62973,37.31133300000001,-89.083056
1575,62974,37.804734,-88.80805600000002
1576,62975,37.650115,-89.36930799999998
1577,62976,37.212957,-89.136274
1578,62977,37.822856,-88.54979300000002
1579,62979,37.796978,-88.243498
1580,62982,37.417713,-88.354451
1581,62983,37.910274,-89.100865
1582,62984,37.710189,-88.18316899999998
1583,62985,37.451868,-88.801413
1584,62987,37.643233,-88.622821
1585,62988,37.239072,-89.269752
1586,62990,37.221042,-89.459863
1587,62991,37.503628000000006,-88.84773100000002
1588,62992,37.28344,-89.13646
1589,62993,37.152775,-89.325581
1590,62994,37.907239,-89.41030400000002
1591,62995,37.42417,-88.898049
1592,62996,37.164229,-89.170924
1593,62997,37.984776,-89.589862
1594,62998,37.509618,-89.424913
1595,62999,37.899054,-89.052317
